property_type,price,size,location,rooms,floor,title,seller_type,size_num,price_per_m2
3-комнатная квартира,38600000,64 м²,Жабаева 44/1,3,6/9,3-комнатная квартира · 64 м² · 6/9 этаж,Other,64.0,603125.0
2-комнатная квартира,12500000,54.3 м²,Корчагина 154,2,5/5,2-комнатная квартира · 54.3 м² · 5/5 этаж,Other,54.3,230202.57826887662
2-комнатная квартира,46000000,45.3 м²,"Алмалинский р-н, Байтурсынова — Гоголя",2,5/5,2-комнатная квартира · 45.3 м² · 5/5 этаж,Other,45.3,1015452.5386313467
1-комнатная квартира,29000000,32 м²,"Бостандыкский р-н, мкр Орбита-4 2",1,3/5,1-комнатная квартира · 32 м² · 3/5 этаж,Other,32.0,906250.0
2-комнатная квартира,32836000,82.9 м²,Даумова 63,2,9/9,2-комнатная квартира · 82.9 м² · 9/9 этаж,Other,82.9,396091.67671893846
3-комнатная квартира,38600000,64 м²,Жабаева 44/1,3,6/9,3-комнатная квартира · 64 м² · 6/9 этаж,Other,64.0,603125.0
2-комнатная квартира,12500000,54.3 м²,Корчагина 154,2,5/5,2-комнатная квартира · 54.3 м² · 5/5 этаж,Other,54.3,230202.57826887662
2-комнатная квартира,64500000,53.1 м²,"Бостандыкский р-н, Гагарина 277/7",2,12/14,2-комнатная квартира · 53.1 м² · 12/14 этаж,Other,53.1,1214689.2655367232
3-комнатная квартира,15000000,60.5 м²,6 мкр 14 — Сейфуллина,3,4/5,3-комнатная квартира · 60.5 м² · 4/5 этаж,Other,60.5,247933.88429752065
3-комнатная квартира,16500000,62 м²,"Алматы р-н, Маяковского 7",3,5/5,3-комнатная квартира · 62 м² · 5/5 этаж,Other,62.0,266129.03225806454
4-комнатная квартира,24500000,82 м²,"Жунисалиева 49 — Базилик, Метроном, баня Бейбарс",4,5/5,4-комнатная квартира · 82 м² · 5/5 этаж,Other,82.0,298780.48780487804
4-комнатная квартира,99000000,155 м²,"Бостандыкский р-н, мкр Нур Алатау, Какимбека Салыкова 40",4,3/3,4-комнатная квартира · 155 м² · 3/3 этаж,Other,155.0,638709.6774193548
2-комнатная квартира,34000000,80.1 м²,"Сарайшык р-н, Шамши Калдаяков 13",2,10/22,2-комнатная квартира · 80.1 м² · 10/22 этаж,Other,80.1,424469.4132334582
2-комнатная квартира,10400000,47.8 м²,7 микрорайон — за магазином Сабина,2,5/5,2-комнатная квартира · 47.8 м² · 5/5 этаж,Other,47.8,217573.2217573222
3-комнатная квартира,23000000,47 м²,Колбасшы Койгельды 192 — Айбеке би,3,4/5,3-комнатная квартира · 47 м² · 4/5 этаж,Other,47.0,489361.7021276596
1-комнатная квартира,22500000,43.5 м²,"Сарайшык р-н, Шамши Калдаяков 58, 58/1, 58/2",1,16/18,1-комнатная квартира · 43.5 м² · 16/18 этаж,Other,43.5,517241.3793103448
3-комнатная квартира,19500000,70 м²,5-й мкр 24,3,3/5,3-комнатная квартира · 70 м² · 3/5 этаж,Other,70.0,278571.4285714286
4-комнатная квартира,70000000,99 м²,"Ауэзовский р-н, мкр Астана, Мустай Карим 12/1",4,2/5,4-комнатная квартира · 99 м² · 2/5 этаж,Other,99.0,707070.7070707071
3-комнатная квартира,37000000,63 м²,"Бостандыкский р-н, мкр Орбита-2 29",3,5/5,3-комнатная квартира · 63 м² · 5/5 этаж,Other,63.0,587301.5873015873
2-комнатная квартира,25500000,70 м²,"мкр Жилгородок, Жасоркен 2г",2,5/5,2-комнатная квартира · 70 м² · 5/5 этаж,Other,70.0,364285.71428571426
2-комнатная квартира,18000000,52 м²,"Аль-Фарабийский р-н, Алимкулова 21 — Кирпичные дома За Акбором",2,2/2,2-комнатная квартира · 52 м² · 2/2 этаж,Other,52.0,346153.8461538461
2-комнатная квартира,18000000,52 м²,"Аль-Фарабийский р-н, Алимкулова 21 — Кирпичные дома За Акбором",2,2/2,2-комнатная квартира · 52 м² · 2/2 этаж,Other,52.0,346153.8461538461
3-комнатная квартира,75000000,89 м²,"Бостандыкский р-н, Арайлы",3,2/6,3-комнатная квартира · 89 м² · 2/6 этаж,Other,89.0,842696.6292134832
1-комнатная квартира,15500000,36 м²,"Сарыарка р-н, Тлендиева 46",1,2/15,1-комнатная квартира · 36 м² · 2/15 этаж,Other,36.0,430555.55555555556
4-комнатная квартира,253000000,159 м²,"Бостандыкский р-н, Мирас",4,3/4,4-комнатная квартира · 159 м² · 3/4 этаж,Other,159.0,1591194.968553459
1-комнатная квартира,11500000,37.8 м²,Жамбыла Жабаева 152 — Спорткомплекс Кажимукан,1,1/5,1-комнатная квартира · 37.8 м² · 1/5 этаж,Other,37.8,304232.8042328043
2-комнатная квартира,8000000,47 м²,3 микрорайон 38,2,5/5,2-комнатная квартира · 47 м² · 5/5 этаж,Other,47.0,170212.7659574468
1-комнатная квартира,11200000,49 м²,41-й мкр 22,1,4/7,1-комнатная квартира · 49 м² · 4/7 этаж,Other,49.0,228571.42857142858
2-комнатная квартира,46000000,55.6 м²,"Алмалинский р-н, Толе би 273/9 — Напротив озера Сайран",2,14/15,2-комнатная квартира · 55.6 м² · 14/15 этаж,Other,55.6,827338.1294964028
2-комнатная квартира,30000000,65 м²,"Алматы р-н, Айнакол 62 — Жумабаева",2,5/9,2-комнатная квартира · 65 м² · 5/9 этаж,Other,65.0,461538.46153846156
3-комнатная квартира,85000000,118 м²,"Туран р-н, Байдибек би 115/10",3,3/9,3-комнатная квартира · 118 м² · 3/9 этаж,Other,118.0,720338.9830508474
3-комнатная квартира,21500000,62.2 м²,Ермака 17/1 — Аймаутова-Ермака,3,4/5,3-комнатная квартира · 62.2 м² · 4/5 этаж,Other,62.2,345659.16398713825
2-комнатная квартира,8000000,64 м²,29а мкр 103/190,2,5,2-комнатная квартира · 64 м² · 5 этаж,Other,64.0,125000.0
3-комнатная квартира,57500000,72 м²,"Алмалинский р-н, Тургут Озала 94",3,7/9,3-комнатная квартира · 72 м² · 7/9 этаж,Other,72.0,798611.1111111111
3-комнатная квартира,39000000,96.8 м²,"мкр Центральный, Абая 11а — Драмтеатра",3,1/5,3-комнатная квартира · 96.8 м² · 1/5 этаж,Other,96.8,402892.5619834711
4-комнатная квартира,63500000,109 м²,"Алатауский р-н, мкр Самгау, Кокорай — Кокорай ниже Рыскулова",4,1/3,4-комнатная квартира · 109 м² · 1/3 этаж,Other,109.0,582568.8073394495
3-комнатная квартира,180000000,160 м²,"Бостандыкский р-н, Рахмадиева 2/4",3,4/6,3-комнатная квартира · 160 м² · 4/6 этаж,Other,160.0,1125000.0
4-комнатная квартира,35000000,155 м²,"18-й мкр , 18 микрорайон 43/1 — 19",4,13/15,4-комнатная квартира · 155 м² · 13/15 этаж,Other,155.0,225806.4516129032
4-комнатная квартира,45000000,158.7 м²,Ескалиева 293,4,5/5,4-комнатная квартира · 158.7 м² · 5/5 этаж,Other,158.7,283553.87523629493
2-комнатная квартира,53000000,55 м²,"Медеуский р-н, Гоголя 15 — магазин «Interfood”",2,2/5,2-комнатная квартира · 55 м² · 2/5 этаж,Other,55.0,963636.3636363636
2-комнатная квартира,29000000,45 м²,"Ауэзовский р-н, мкр №4 5 — Абая Алтынсарина",2,1/4,2-комнатная квартира · 45 м² · 1/4 этаж,Other,45.0,644444.4444444445
1-комнатная квартира,20500000,34.45 м²,"Нура р-н, Е 103 5",1,12/12,1-комнатная квартира · 34.45 м² · 12/12 этаж,Other,34.45,595065.312046444
2-комнатная квартира,13000000,50 м²,Мкр. Массив Карасу 30,2,5/5,2-комнатная квартира · 50 м² · 5/5 этаж,Other,50.0,260000.0
2-комнатная квартира,18600000,45 м²,"Сарыарка р-н, Маскеу 30/1 — Супермаркет Магнум",2,1/4,2-комнатная квартира · 45 м² · 1/4 этаж,Other,45.0,413333.3333333333
1-комнатная квартира,25850000,43 м²,"Наурызбайский р-н, мкр Шугыла, Мкр Шугыла жунисова 2/13 2/13к32",1,2/6,1-комнатная квартира · 43 м² · 2/6 этаж,Other,43.0,601162.7906976744
2-комнатная квартира,24200000,64.8 м²,Кобыланды батыра 4Б,2,1/6,2-комнатная квартира · 64.8 м² · 1/6 этаж,Other,64.8,373456.7901234568
3-комнатная квартира,38000000,76 м²,"Наурызбайский р-н, мкр Шугыла, Алтын Орда",3,2/5,3-комнатная квартира · 76 м² · 2/5 этаж,Other,76.0,500000.0
1-комнатная квартира,28500000,45 м²,"Алатауский р-н, Бауыржана Момышулы 136 — Монке би",1,11/12,1-комнатная квартира · 45 м² · 11/12 этаж,Other,45.0,633333.3333333334
2-комнатная квартира,21000000,45.2 м²,"Турксибский р-н, Руставели 2а",2,1/2,2-комнатная квартира · 45.2 м² · 1/2 этаж,Other,45.2,464601.7699115044
3-комнатная квартира,94800000,77 м²,"Медеуский р-н, Жибек - Жолы 8 — Барибаева",3,2/5,3-комнатная квартира · 77 м² · 2/5 этаж,Other,77.0,1231168.831168831
